city,year,sport,discipline,event,athlete,gender,country_code,country,medal,decade,continent,repeat_medalist,sport_group
Beijing,2008,Rowing,Rowing,Four Without Coxswain (4-),"Marburg, James",Men,Aus,Australia,Silver,2000,Oceania,No,Water Sports
Beijing,2008,Rowing,Rowing,Eight With Coxswain (8+),"Goodale, Anna",Women,Usa,United States,Gold,2000,North America,No,Water Sports
Beijing,2008,Rowing,Rowing,Lightweight Double Sculls (2X),"Hansen, Rasmus Nicholai Quist",Men,Den,Denmark,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Rowing,Rowing,Pair Without Coxswain (2-),"Helakh, Natallia",Women,Blr,Belarus,Bronze,2000,Europe,Yes,Water Sports
Beijing,2008,Rowing,Rowing,Eight With Coxswain (8+),"Stallard, Tom",Men,Gbr,United Kingdom,Silver,2000,Europe,No,Water Sports
Beijing,2008,Rowing,Rowing,Eight With Coxswain (8+),"Lind, Caroline",Women,Usa,United States,Gold,2000,North America,No,Water Sports
Beijing,2008,Rowing,Rowing,Eight With Coxswain (8+),"Light, Kevin",Men,Can,Canada,Gold,2000,North America,No,Water Sports
Beijing,2008,Rowing,Rowing,Single Sculls (1X),"Karsten, Ekaterina",Women,Blr,Belarus,Bronze,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Wilmot, Nathan",Men,Aus,Australia,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Swan, Isabel",Women,Bra,Brazil,Bronze,2000,South America,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Glanfield, Joe",Men,Gbr,United Kingdom,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Parkinson, Tessa",Women,Aus,Australia,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Bes, Annemieke",Women,Ned,Netherlands,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Tornado - Multihull,"Bundock, Darren",Men,Aus,Australia,Silver,2000,Oceania,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Tornado - Multihull,"Echavarri, Fernando",Men,Esp,Spain,Gold,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Laser Radial - One Person Dinghy,"Tunnicliffe, Anna",Women,Usa,United States,Gold,2000,North America,No,Water Sports
Beijing,2008,Sailing,Sailing,Laser Radial - One Person Dinghy,"Xu, Lijia",Women,Chn,China,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Papadopoulou, Sofia",Women,Gre,Greece,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Star - Keelboat,"Scheidt, Robert",Men,Bra,Brazil,Silver,2000,South America,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Finn - Heavyweight Dinghy,"Railey, Zach",Men,Usa,United States,Silver,2000,North America,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Witteveen, Merel",Women,Ned,Netherlands,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Wilson, Pippa",Women,Gbr,United Kingdom,Gold,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Bausset, Olivier",Men,Fra,France,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,49Er - Skiff,"Ibsen, Martin Kirketerp",Men,Den,Denmark,Gold,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,49Er - Skiff,"Peckolt, Jan Peter",Men,Ger,Germany,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Laser - One Person Dinghy,"Zbogar, Vasilij",Men,Slo,Slovenia,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Charbonnier, Nicolas",Men,Fra,France,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Mulder, Mandy",Women,Ned,Netherlands,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Rs:X - Windsurfer,"Bontemps, Julien",Men,Fra,France,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Rs:X - Windsurfer,"Yin, Jian",Women,Chn,China,Gold,2000,Asia,Yes,Water Sports
Beijing,2008,Sailing,Sailing,49Er - Skiff,"Martinez De Lizarduy, Iker",Men,Esp,Spain,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Star - Keelboat,"Simpson, Andrew",Men,Gbr,United Kingdom,Gold,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Rechichi, Elise",Women,Aus,Australia,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Sailing,Sailing,Laser Radial - One Person Dinghy,"Volungeviciute, Gintare",Women,Ltu,Lithuania,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Finn - Heavyweight Dinghy,"Ainslie, Ben",Men,Gbr,United Kingdom,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Tornado - Multihull,"Ashby, Glenn",Men,Aus,Australia,Silver,2000,Oceania,No,Water Sports
Beijing,2008,Sailing,Sailing,Rs:X - Windsurfer,"Sensini, Alessandra",Women,Ita,Italy,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Rs:X - Windsurfer,"Shaw, Bryony",Women,Gbr,United Kingdom,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Star - Keelboat,"Percy, Iain",Men,Gbr,United Kingdom,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Tornado - Multihull,"Espinola, Carlos",Men,Arg,Argentina,Bronze,2000,South America,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Rs:X - Windsurfer,"Zubari, Shahar",Men,Isr,Israel,Bronze,2000,Asia,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Rogers, Nick",Men,Gbr,United Kingdom,Silver,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Laser - One Person Dinghy,"Romero, Diego",Men,Ita,Italy,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Finn - Heavyweight Dinghy,"Florent, Guillaume",Men,Fra,France,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Kravarioti, Virginia",Women,Gre,Greece,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Bekatorou, Sofia",Women,Gre,Greece,Bronze,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Webb, Sarah",Women,Gbr,United Kingdom,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Star - Keelboat,"Prada, Bruno",Men,Bra,Brazil,Silver,2000,South America,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Oliveira, Fernanda",Women,Bra,Brazil,Bronze,2000,South America,No,Water Sports
Beijing,2008,Sailing,Sailing,Yngling - Keelboat,"Ayton, Sarah",Women,Gbr,United Kingdom,Gold,2000,Europe,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Rs:X - Windsurfer,"Ashley, Tom",Men,Nzl,New Zealand,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"De Koning, Marcelien",Women,Ned,Netherlands,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,49Er - Skiff,"Fernandez, Xabier",Men,Esp,Spain,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,49Er - Skiff,"Warrer, Jonas",Men,Den,Denmark,Gold,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Star - Keelboat,"Ekstrom, Anders",Men,Swe,Sweden,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Tornado - Multihull,"Paz, Anton",Men,Esp,Spain,Gold,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,49Er - Skiff,"Peckolt, Hannes",Men,Ger,Germany,Bronze,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Laser - One Person Dinghy,"Goodison, Paul",Men,Gbr,United Kingdom,Gold,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Page, Malcolm",Men,Aus,Australia,Gold,2000,Oceania,No,Water Sports
Beijing,2008,Sailing,Sailing,470 - Two Person Dinghy,"Berkhout, Lobke",Women,Ned,Netherlands,Silver,2000,Europe,No,Water Sports
Beijing,2008,Sailing,Sailing,Tornado - Multihull,"Lange, Santiago",Men,Arg,Argentina,Bronze,2000,South America,Yes,Water Sports
Beijing,2008,Sailing,Sailing,Star - Keelboat,"Loof, Fredrik",Men,Swe,Sweden,Bronze,2000,Europe,Yes,Water Sports
Beijing,2008,Shooting,Shooting,10M Air Rifle (40 Shots),"Emmons, Katerina",Women,Cze,Czech Republic,Gold,2000,Europe,Yes,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle 3 Positions (3X40 Shots),"Sukhorukov, Yuriy",Men,Ukr,Ukraine,Silver,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle 3 Positions (3X20 Shots),"Emmons, Katerina",Women,Cze,Czech Republic,Silver,2000,Europe,Yes,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Pistol (40 Shots),"Paderina, Natalia",Women,Rus,Russia,Silver,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,25M Pistol (30+30 Shots),"Otryad, Gundegmaa",Women,Mgl,Mongolia,Silver,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,Trap (75 Targets),"Makela-Nummela, Satu",Women,Fin,Finland,Gold,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,Trap (125 Targets),"Kostelecky, David",Men,Cze,Czech Republic,Gold,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,Double Trap (150 Targets),"Eller, Glenn",Men,Usa,United States,Gold,2000,North America,No,Other Sports
Beijing,2008,Shooting,Shooting,Skeet (125 Targets),"Terras, Anthony",Men,Fra,France,Bronze,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,Double Trap (150 Targets),"Hu, Binyuan",Men,Chn,China,Bronze,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Rifle (60 Shots),"Bindra, Abhinav",Men,Ind,India,Gold,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,Skeet (75 Targets),"Cainero, Chiara",Women,Ita,Italy,Gold,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),"Schumann, Ralf",Men,Ger,Germany,Silver,2000,Europe,Yes,Other Sports
Beijing,2008,Shooting,Shooting,Trap (75 Targets),"Stefecekova, Zuzana",Women,Svk,Slovakia,Silver,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Rifle (60 Shots),"Hakkinen, Henri",Men,Fin,Finland,Bronze,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle Prone (60 Shots),"Emmons, Matthew",Men,Usa,United States,Silver,2000,North America,Yes,Other Sports
Beijing,2008,Shooting,Shooting,Skeet (125 Targets),"Brovold, Tore",Men,Nor,Norway,Silver,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle 3 Positions (3X40 Shots),"Debevec, Rajmond",Men,Slo,Slovenia,Bronze,2000,Europe,Yes,Other Sports
Beijing,2008,Shooting,Shooting,Trap (125 Targets),"Alipov, Aleksey",Men,Rus,Russia,Bronze,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle Prone (60 Shots),"Ayvazyan, Artur",Men,Ukr,Ukraine,Gold,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Pistol (40 Shots),"Guo, Wenjun",Women,Chn,China,Gold,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,Trap (125 Targets),"Pellielo, Giovanni",Men,Ita,Italy,Silver,2000,Europe,Yes,Other Sports
Beijing,2008,Shooting,Shooting,50M Pistol (60 Shots),"Jin, Jongoh",Men,Kor,"Korea, South",Gold,2000,Asia,Yes,Other Sports
Beijing,2008,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),"Reitz, Christian",Men,Ger,Germany,Bronze,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Pistol (60 Shots),"Tan, Zongliang",Men,Chn,China,Silver,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,25M Pistol (30+30 Shots),"Chen, Ying",Women,Chn,China,Gold,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Rifle (60 Shots),"Zhu, Qinan",Men,Chn,China,Silver,2000,Asia,Yes,Other Sports
Beijing,2008,Shooting,Shooting,Trap (75 Targets),"Cogdell, Corey",Women,Usa,United States,Bronze,2000,North America,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle 3 Positions (3X20 Shots),"Du, Li",Women,Chn,China,Gold,2000,Asia,Yes,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle 3 Positions (3X40 Shots),"Qiu, Jian",Men,Chn,China,Gold,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,Skeet (75 Targets),"Rhode, Kimberly",Women,Usa,United States,Silver,2000,North America,Yes,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Rifle (40 Shots),"Pejcic, Snjezana",Women,Cro,Croatia,Bronze,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle Prone (60 Shots),"Potent, Warren",Men,Aus,Australia,Bronze,2000,Oceania,No,Other Sports
Beijing,2008,Shooting,Shooting,Double Trap (150 Targets),"D'Aniello, Francesco",Men,Ita,Italy,Silver,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Pistol (60 Shots),"Jin, Jongoh",Men,Kor,"Korea, South",Silver,2000,Asia,Yes,Other Sports
Beijing,2008,Shooting,Shooting,Skeet (125 Targets),"Hancock, Vincent",Men,Usa,United States,Gold,2000,North America,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Rifle (40 Shots),"Galkina, Lyubov",Women,Rus,Russia,Silver,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Pistol (60 Shots),"Turner, Jason",Men,Usa,United States,Bronze,2000,North America,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Pistol (60 Shots),"Pang, Wei",Men,Chn,China,Gold,2000,Asia,No,Other Sports
Beijing,2008,Shooting,Shooting,25M Rapid Fire Pistol (60 Shots),"Petriv, Oleksandr",Men,Ukr,Ukraine,Gold,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,10M Air Pistol (40 Shots),"Salukvadze, Nino",Women,Geo,Georgia,Bronze,2000,Europe,Yes,Other Sports
Beijing,2008,Shooting,Shooting,Skeet (75 Targets),"Brinker, Christine",Women,Ger,Germany,Bronze,2000,Europe,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Rifle 3 Positions (3X20 Shots),"Cruz, Eglys",Women,Cub,Cuba,Bronze,2000,North America,No,Other Sports
Beijing,2008,Shooting,Shooting,50M Pistol (60 Shots),"Isakov, Vladimir",Men,Rus,Russia,Bronze,2000,Europe,Yes,Other Sports
Beijing,2008,Shooting,Shooting,25M Pistol (30+30 Shots),"Dorjsuren, Munkhbayar",Women,Ger,Germany,Bronze,2000,Europe,No,Other Sports
Beijing,2008,Softball,Softball,Softball,"Titcume, Natalie",Women,Aus,Australia,Bronze,2000,Oceania,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Mendoza, Jessica",Women,Usa,United States,Silver,2000,North America,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Galindo, Victoria",Women,Usa,United States,Silver,2000,North America,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Lewis, Sandy",Women,Aus,Australia,Bronze,2000,Oceania,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Lappin, Lauren",Women,Usa,United States,Silver,2000,North America,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Bustos, Crystl",Women,Usa,United States,Silver,2000,North America,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Ward, Natalie",Women,Aus,Australia,Bronze,2000,Oceania,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Jung, Lovieanne",Women,Usa,United States,Silver,2000,North America,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Morrow, Simmone",Women,Aus,Australia,Bronze,2000,Oceania,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Osterman, Cat",Women,Usa,United States,Silver,2000,North America,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Karino, Ayumi",Women,Jpn,Japan,Gold,2000,Asia,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Yamada, Eri",Women,Jpn,Japan,Gold,2000,Asia,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Wyborn, Kerry",Women,Aus,Australia,Bronze,2000,Oceania,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Mosley, Tracey",Women,Aus,Australia,Bronze,2000,Oceania,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Finch, Jennie",Women,Usa,United States,Silver,2000,North America,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Mine, Yukiyo",Women,Jpn,Japan,Gold,2000,Asia,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Ito, Sachiko",Women,Jpn,Japan,Gold,2000,Asia,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Lowe, Caitlin",Women,Usa,United States,Silver,2000,North America,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Cronk, Kylie",Women,Aus,Australia,Bronze,2000,Oceania,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Mishina, Masumi",Women,Jpn,Japan,Gold,2000,Asia,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Mabuchi, Satoko",Women,Jpn,Japan,Gold,2000,Asia,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Hirose, Megu",Women,Jpn,Japan,Gold,2000,Asia,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Emoto, Naho",Women,Jpn,Japan,Gold,2000,Asia,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Berg, Laura",Women,Usa,United States,Silver,2000,North America,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Nuveman, Stacey",Women,Usa,United States,Silver,2000,North America,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Roche, Melanie",Women,Aus,Australia,Bronze,2000,Oceania,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Sato, Rie",Women,Jpn,Japan,Gold,2000,Asia,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Abbott, Monica",Women,Usa,United States,Silver,2000,North America,No,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Kretschman, Kelly",Women,Usa,United States,Silver,2000,North America,Yes,Ball Sports
Beijing,2008,Softball,Softball,Softball,"Nishiyama, Rei",Women,Jpn,Japan,Gold,2000,Asia,No,Ball Sports
